Price_List_Code,Source_Type,Assign_to_No,Product_No,Description,Unit_Cost,Unit_Price,Line_Discount_Percent,Minimum_Quantity,Starting_Date,Ending_Date,Posting_Group
GNB-01,Customer Price Group,GNB,FH17-00004-00,"STRUT, 20 GA, 18'",23.77091,33.96,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FH17-00018-00,"STRUT, 16 GA, 24'",50.7024,72.43,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FH17-00019-00,Z-STRUT ANGLED STRAP,13.49,19.27,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FH17-00020-00,Z-STRUT COUPLING PLATE,14.66836,20.95,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FH17-00023-00,STRUT CLIP,0.17,0.24,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FH17-00028-00,"STRUT, 20 GA, 2-1/4 X 8'",20.87,29.81,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FH17-00029-00,"STRUT, 20 GA, 9'",16.73,23.9,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FH17-00030-00,"STRUT, 20 GA, 2-1/4 X 10'",20,28.57,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FH17-00032-00,"STRUT, 16 GA. 28'",59.26667,84.67,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FH17-00035-00,"STRUT, 16 GA. 18'",35.2,50.29,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FH17-00036-00,"STRUT, 16 GA, 20'",46.3435,66.2,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FH17-00037-00,"STRUT, 16 GA, 22'",80,114.29,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FH17-00042-00,"STRUT, 16 GA, 26'",54.72952,78.19,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FH17-98012-0800,Z STRUTS 12 GA 8',94.99333,135.7,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FH17-98012-1000,Z STRUTS 12 GA 10',100.45,143.5,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FH18-00003-00," CEE CHANNEL 6 X 28' 14 GA, NO HOLES",235.6935,336.7,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FH18-00004-00,"CEE CHANNEL 6 X 30' 14 GA, SUNWOOD DOORS ( 7 HOLE)",256.441,366.34,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FH18-00005-00,"CEE CHANNEL 6 X 32' 14 GA, @50 KSI - NORTH CENTRAL RAW",283.783,405.4,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS00-00011-00,"CARRIAGE BOLT 5/16"" X 1""",0.0737,0.11,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS00-00022-00,"SCREWS BLACK 8 X 1 3/4"" (3000/box)",0.07,0.1,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS00-00023-00,"SCREWS ZINC 8 X 1 3/4"" (3500/box)",0.0321,0.05,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS00-00024-00,"SCREWS BLACK 8 X 2""",0.04329,0.06,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS00-00025-00,"SCREWS ZINC 8 X 2"" (2000/box)",0.05714,0.08,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS10-00003-00,"BOLT, 5/16"" - 18 X 3 1/2"", HEX HEAD, PARTIAL THREAD, ZINC",0.07161,0.1,0,0,2026-05-06,,ALUM
GNB-01,Customer Price Group,GNB,FS10-00010-00,"BOLT, 1/4"" - 20 X 3/4"", CARRIAGE, ZINC PLATED",0.03744,0.05,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS10-00015-00,"BOLT, 3/8"" - 16 X 1 -1/2"", HEX HEAD, FULL THREAD, ZINC",0.11868,0.17,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS10-00020-00,"BOLT, 5/16"" - 18 X 1"", HEX HEAD, FULL THREAD, ZINC",0.08,0.11,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS10-00021-00,"BOLT, 5/16"" x 3/4"", CARRIAGE, LONG NECK, ZINC",0.07364,0.11,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS10-00023-00,"BOLT, 5/16"" - 18 X 3/4"", CARRIAGE, SHORT NECK, ZINC",0.15838,0.23,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS10-00032-00,"BOLT, 1/4"" - 20 X 5/8"", TRACK, RIBBED NECK, ZINC",0.03621,0.05,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS10-00045-00,THREADED ROD 1/4-20 X 10' ZINC,0.3286,0.47,0,0,2026-05-06,,ALUM
GNB-01,Customer Price Group,GNB,FS10-00048-00,"BOLT, 1/4"" - 20 X 3/4"", TRACK, PAN KNURL NECK, ZINC",0.04333,0.06,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS14-00002-00,"3"" KEY, BENT KEY STOCK, ZINC PLATED",0.27342,0.39,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS17-00001-00,"NUT, 1/4"" -20 HEX LOCKNUT NYLON INSERT ZINC CLEAR",0.07714,0.11,0,0,2026-05-06,,ALUM
GNB-01,Customer Price Group,GNB,FS17-00003-00,"NUT, 1/4"" - 20 NC, FLANGED LOCK, HEX SERRATED, ZN",0.01308,0.02,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS17-00003-01,"NUT, 3/8"" NC HEX",0.0269,0.04,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS17-00008-00,"NUT, 5/16"" - 18 NC, FLANGED LOCK, HEX SERRATED, ZINC",0.02747,0.04,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS19-00002-00,"RIVET, 1/8"", AB43V",0.1,0.14,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS19-00003-00,"RIVET, 3/16"", AB64V 70347",0.36,0.51,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS21-00011-00,"TEK SCREW, 1/4"" - 14 X 7/8"", TEK 3/8 AF COMM, ZINC",0.0428,0.06,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS21-00012-00,"SCREW, 1/4"" X 1 1/4"", WASHER LAG 3/8 AF SERRATED, ZINC",0.1,0.14,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS21-00019-00,"SCREW, 5/16"" - 9 X 1 5/8"", HEX WASHER LAG 7/16 AF SERRATED, ZINC",0.0802,0.11,0,0,2026-05-06,,ALUM
GNB-01,Customer Price Group,GNB,FS21-00020-00,"SCREW, 5/16"" - 9 X 3"", WASHER LAG 1/2 AF NON SERRATED, ZINC",0.14,0.2,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS21-00024-00,"SCREW, #8 X 3/4"", TAPPING # P NI ZINC W/WHITE HEADS, ZINC",0.03755,0.05,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS21-00030-00,"SCREW, 5/16 X 1-5/8, LAG SCREW, SS",0.15,0.21,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS21-00048-00,"SCREW,#8-15X 3/4"" TAPPING SCREW PAN HEAD BLACK #2 QUADREX DRIVE TYPE ""S"" TWINFAST SINGLE LEAD THREAD",0.02,0.03,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,FS23-00012-00,"WASHER, 1-5/8"", SPACER, (1-1/4 PILLOW BEARING)",1.6,2.29,0,0,2026-05-06,,HARD
GNB-01,Customer Price Group,GNB,GF15-01301-00,"FRAMES RESI FRONT LONG, SINGLE/THERMAL, NEW ALMOND",46.2,66.0,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01301-03,FRAMES RESI FRONT SHORT SINGLE/THERMAL NEW ALMOND,18.55706,26.51,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01302-00,"FRAMES RESI FRONT LONG, SINGLE/THERMAL, BLACK",21.49625,30.71,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01302-01,"FRAMES RESI FRONT SHORT, SINGLE/THERMAL, BLACK",33.81,48.3,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01303-01,"FRAMES RESI FRONT SHORT, SINGLE/THERMAL, BROWN",18.72,26.74,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01307-00,"FRAMES RESI FRONT LONG, SINGLE/THERMAL, SANDTONE",46.2,66.0,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01307-01,"FRAMES RESI FRONT SHORT, SINGLE/THERMAL, SANDTONE",25.98,37.11,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01308-00,"FRAMES RESI FRONT LONG, SINGLE/THERMAL, WALNUT",33.48917,47.84,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01308-01,"FRAMES RESI FRONT SHORT, SINGLE/THERMAL, WALNUT",18.55706,26.51,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01309-00,"FRAMES RESI FRONT LONG, SINGLE/THERMAL, WHITE",16.0986,23.0,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01309-01,"FRAMES RESI FRONT SHORT, SINGLE/THERMAL, WHITE",14.08,20.11,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01309-02,"FRAMES RESI BACK SHORT, THERMAL, WHITE",15.76,22.51,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01309-03,"FRAMES RESI LONG BACK, THERMAL, WHITE",8.87892,12.68,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01309-04,"FRAMES RESI BACK LONG, SINGLE, WHITE",18.18,25.97,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01309-05,"FRAMES RESI BACK SHORT, SINGLE, WHITE",11.46,16.37,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01310-00,"FRAMES RESI FRONT LONG, SINGLE/THERMAL, BRONZE",46.2,66.0,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01310-01,"FRAMES RESI FRONT SHORT, SINGLE/THERMAL, BRONZE",25.98,37.11,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01310-02,"FRAMES RESI FRONT SHORT, SINGLE/THERMAL, NEW BROWN",25.98,37.11,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01310-03,"FRAMES RESI FRONT LONG, SINGLE/THERMAL, NEW BROWN",21.496,30.71,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01320-00,FRAMES RESI FRONT LONG SINGLE/THERMAL STEEL GREY,52.84,75.49,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01325-00,"FRAMES RESI FRONT LONG, SINGLE/THERMAL, IRON ORE",33,47.14,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01325-01,"FRAMES RESI FRONT SHORT, SINGLE/THERMAL, IRON ORE",18.55706,26.51,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01340-00,"FRAMES RESI FRONT LONG SINGLE/THERMAL, HAZELWOOD",51.20909,73.16,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01340-01,"FRAMES RESI FRONT SHORT SINGLE/THERMAL, HAZELWOOD",25.98,37.11,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01355-00,"FRAMES RESI FRONT LONG, SINGLE/THERMAL, ENGLISH CHESTNUT",41.56684,59.38,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01355-01,"FRAMES RESI FRONT SHORT, SINGLE/THERMAL, ENGLISH CHESTNUT",22.24294,31.78,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01501-05,FRAMES FRONT/BACK KIT THERM CRAFT (FRONT 43 1/8 x 21 9/16 BACK 43-3/8 X 21-15/16) WHITE,80,114.29,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF15-01555-00,FRAMES FRONT/BACK KIT THERM CRAFT (FRONT 43 1/8 x 21 9/16 BACK 43-3/8 X 21-15/16) ENGLISH CHESTNUT,134.9,192.71,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF16-01302-03,"FRAMES, TX FRONT, 24"" X 12"", BLACK",20.47609,29.25,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF16-01309-03,"FRAMES, TX FRONT, 24"" X 12"", WHITE",16.6,23.71,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF16-02302-03,"FRAMES, TX BACK, 24"" X 12"", BLACK",20.474,29.25,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF16-02309-03,"FRAMES, TX BACK, 24"" X 12"", WHITE",15.01811,21.45,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GF16-03302-04,"FRAMES, TX COMPLETE, 34"" x 16"", NO GLASS, BLACK",36.90333,52.72,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK00-VERTICAL,VERTICAL WINDOW CONGIFURATION CHARGE,14.84,21.2,0,0,2026-05-06,,MISC
GNB-01,Customer Price Group,GNB,GK15-10110-00,"GLASS KIT, 1-3/4"" KANATA, SHORT, SINGLE - CLEAR, NEW BROWN",51.32,73.31,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-10125-00,"GLASS KIT, 1-3/4"" KANATA, SHORT, SINGLE - CLEAR, IRON ORE",43.89706,62.71,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-10130-00,"GLASS KIT, 1-3/4"" KANATA, SHORT, SINGLE - CLEAR, NEW ALMOND",68.9,98.43,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-10200-00,"GLASS KIT, 1-3/4"" KANATA, SHORT, THERM - CLEAR, WHITE",50,71.43,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-10205-00,"GLASS KIT, 1-3/4"" KANATA, SHORT, THERM - CLEAR, BLACK",69.27144,98.96,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-10225-00,"GLASS KIT, 1-3/4"" KANATA, SHORT, THERM - CLEAR, IRON ORE",69.27123,98.96,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-10230-00,"GLASS KIT, 1-3/4"" KANATA, SHORT, THERM - CLEAR, NEW ALMOND",69.27123,98.96,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-10251-00,"GLASS KIT, 1-3/4"" KANATA, SHORT, THERM - CLEAR, WALNUT",87.55,125.07,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-10405-00,"GLASS KIT, 1-3/4"" KANATA, SHORT, THERM - ETCHED, BLACK",78.34144,111.92,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-10425-00,"GLASS KIT, 1-3/4"" KANATA, SHORT, THERM - ETCHED, IRON ORE",91.30123,130.43,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-10430-00,"GLASS KIT, 1-3/4"" KANATA, SHORT, THERM -  ETCHED, NEW ALMOND",78.34123,111.92,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-10525-00,"GLASS KIT, 1-3/4"" KANATA, SHORT, NO GLASS, IRON ORE",27.87123,39.82,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-10530-00,"GLASS KIT, 1-3/4"" KANATA, SHORT, NO GLASS, NEW ALMOND",27.87123,39.82,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-10905-00,"GLASS KIT, 1-3/4"" KANATA, SHORT, THERM - SUPER GREY/CLEAR, BLACK",122.59,175.13,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-10925-00,"GLASS KIT, 1-3/4"" KANATA, SHORT, THERM - SUPER GREY/CLEAR, IRON ORE",120.23014,171.76,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-10930-00,"GLASS KIT, 1-3/4"" KANATA, SHORT, THERM - SUPER GREY/CLEAR, NEW ALMOND",120.23014,171.76,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11110-00,"GLASS KIT, 1-3/4"" KANATA, LONG, SINGLE - CLEAR, NEW BROWN",93.58,133.69,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11125-00,"GLASS KIT, 1-3/4"" KANATA, LONG, SINGLE - CLEAR, IRON ORE",80.38,114.83,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11130-00,"GLASS KIT, 1-3/4"" KANATA, LONG, SINGLE - CLEAR, NEW ALMOND",93.58,133.69,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11200-00,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - CLEAR, WHITE",59.8325,85.48,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11205-00,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - CLEAR, BLACK",65.25333,93.22,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11210-00,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - CLEAR, NEW BROWN",94.07,134.39,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11220-00,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - CLEAR, STEEL GREY",91.10308,130.15,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11225-00,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - CLEAR, IRON ORE",77.90308,111.29,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11230-00,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - CLEAR, NEW ALMOND",91.10308,130.15,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11251-00,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - CLEAR, WALNUT",77.07,110.1,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11255-00,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - CLEAR, ENGLISH CHESTNUT",97.6,139.43,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11400-00,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - ETCHED, WHITE",69.8775,99.83,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11400-55,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - ETCHED, ENGLISH CHESTNUT",69.8775,99.83,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11404-00,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - ETCHED, SANDTONE",146.49,209.27,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11405-00,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - ETCHED, BLACK",75.275,107.54,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11410-00,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - ETCHED, NEW BROWN",155.28,221.83,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11425-00,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - ETCHED, IRON ORE",133.61308,190.88,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11430-00,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - ETCHED, NEW ALMOND",146.81308,209.73,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11440-00,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - ETCHED, HAZELWOOD",147.39882,210.57,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11451-00,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - ETCHED, WALNUT",155.28,221.83,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11525-00,"GLASS KIT, 1-3/4"" KANATA, LONG, NO GLASS, IRON ORE",47.90308,68.43,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11530-00,"GLASS KIT, 1-3/4"" KANATA, LONG, NO GLASS, NEW ALMOND",61.10308,87.29,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11551-00,"GLASS KIT, 1-3/4"" KANATA, LONG, NO GLASS, WALNUT",47.90308,68.43,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11905-00,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - SUPER GREY/CLEAR, BLACK",69.64,99.49,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11925-00,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - SUPER GREY/CLEAR, IRON ORE",97.17308,138.82,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-11930-00,"GLASS KIT, 1-3/4"" KANATA, LONG, THERM - SUPER GREY/CLEAR, NEW ALMOND",110.37308,157.68,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-12205-00,"GLASS KIT, 1-3/4"" KANATA, SLIM WINDOW, THERM - CLEAR, BLACK, 7 x 41",102.29,146.13,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-12405-00,"GLASS KIT, 1-3/4"" KANATA, SLIM WINDOW, THERM - ACID ETCHED, BLACK, 7 x 41",126.25,180.36,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-12605-50,"GLASS KIT, 1-3/4"" KANATA, SLIM WINDOW, THERM - SUPER GREY, BLACK, 7 x 64",71.9,102.71,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-12905-10,"GLASS KIT, 1-3/4"" KANATA, SLIM WINDOW, TINTED GREY - TINTED GREY, BLACK, 7 x 64",156.11,223.01,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK15-55200-00,"GLASS KIT, 1-3/4"" CRAFT, LONG, THERM - CLEAR, WHITE",218.28,311.83,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK16-23200-00,"GLASS KIT, 1-3/4"" TX 450, 24 X 12, THERM - CLEAR, WHITE",43.76,62.51,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK16-23200-01,"GLASS KIT, 1-3/4"" TX 450, 24 X 8, THERM - CLEAR, WHITE  ",67.93,97.04,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK16-23205-00,"GLASS KIT, 1-3/4"" TX 450, 24 X 12, THERM - CLEAR, BLACK",95,135.71,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK16-23205-20,"GLASS KIT, 1-3/4"" TX 450, 24 X 12, THERM - TEMPERED, BLACK",98.33,140.47,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK16-43200-00,"GLASS KIT, 2"" TX 500, 24 X 12, THERM - CLEAR/ CLEAR, WHITE",62.764,89.66,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK16-43205-00,"GLASS KIT, 2"" TX 500, 24 X 12, THERM - CLEAR/ CLEAR, BLACK",69.578,99.4,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK17-10100-00,"GLAZING KIT, ALUM, SINGLE (3MM), CLEAR",11.56,16.51,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK17-10200-00,"GLAZING KIT, ALUM, SINGLE (3MM), TEMP",6.02313,8.6,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK17-10300-00,"GLAZING KIT, ALUM, SINGLE (3MM), ETCHED",2.95442,4.22,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK17-10800-00,"GLAZING KIT, ALUM, SINGLE (6MM), TEMP",20.04,28.63,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK17-11400-00,"GLAZING KIT, ALUM, THERM, CLEAR/ CLEAR",9.49658,13.57,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK17-11500-00,"GLAZING KIT, ALUM, THERM, TEMP/ CLEAR",9,12.86,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK17-11600-00,"GLAZING KIT, ALUM, THERM, TEMP/ TEMP",18.7014,26.72,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK17-11700-00,"GLAZING KIT, ALUM, THERM, ETCHED/ CLEAR",9.69875,13.86,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK17-12300-00,"GLAZING KIT, ALUM, THERM, TINTED GR/ CLEAR",10.195,14.56,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK17-12400-00,"GLAZING KIT, ALUM, THERM, SUPER GREY/ CLEAR",8.0425,11.49,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK17-12500-00,"GLAZING KIT, ALUM, POLYCARBONATE, CLEAR",2.92754,4.18,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK17-12600-00,"GLAZING KIT, ALUM, POLYCARBONATE, LIGHT BRONZE",3.5,5.0,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK17-12700-00,"GLAZING KIT, ALUM, POLYCARBONATE, DARK BRONZE",3.5,5.0,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK17-12800-00,"GLAZING KIT, ALUM, POLYCARBONATE, WHITE OPAL",4.31734,6.17,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK17-13100-00,"GLAZING KIT, ALUM, STUCCO, INSULATED, MILL",24.98,35.69,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK17-13120-00,"GLAZING KIT, ALUM, THERM, TEMPERED/ ETCHED",34.86,49.8,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK17-13500-00,"GLAZING KIT, ALUM, STUCCO, ANTI DENT, ANODIZED",5.98571,8.55,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GK17-14300-00,"GLAZING KIT, ALUM, PLEXI 3MM",21.04,30.06,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GL10-00006-00,"GLASS, COMM, 22-5/8 X 10-5/8, TX500, OT 1""",24.414,34.88,0,0,2026-05-06,,GLAZ
GNB-01,Customer Price Group,GNB,GL10-00007-00,"3MM THERMO CLEAR/CLEAR 22-5/8 X 10-5/8, OT 7/8""",22.89692,32.71,0,0,2026-05-06,,GLAZ
